2877	crn-0006-0271-g01	what shows extensive ischemia in the left cerebral hemisphere?	ct scan
2878	IndianJOphthalmol-57-51-g002	what shows well defined hyperintense lesion in the lower eye lid pushing the eye ball upward?	mri t2 weighted image
2879	1477-7800-3-15-1	what shows extent of primary tumor?	ct scan of abdomen
2880	jkns-57-379-g001	what does head ct show a large right csh with?	with midline shift
2881	ccr30001-0042-f1	where does ct show the abnormal location of an infarcted spleen?	within the pelvis
2882	12885_2015_1211_Fig3_HTML	what reveals heterogeneous and varying degrees of enhancement?	contrast enhanced ct image
2883	JCAS-01-85-g009	what shows lymphangiectasia?	mri scan of the penis
2884	kjim-14-2-94-16f4	where does chest ct with bone setting image reveal cortical disruption and adjacent soft tissue swelling?	at the posterior aspect of the sternum
2885	crg0004-0215-f03	what does upper gastrointestinal examination and ct reveal without any leakage?	complete drainage
2886	1752-1947-4-210-1	what is observed on t2 weighted images?	tubular hypointensity
2887	cln-66-08-1505-g001	what does mri show?	focal atrophy of the left temporal lobe
2888	aob-21-226-g03	what does the t1 weighted mri image show absence of?	of talar avn
2889	can-8-464fig5	what does an axial ct scan show an initial downsizing of?	the lesion
2890	PAMJ-13-60-g001	what does abdominal ct scan show?	an heterogeneous mass of the left iliaca fossa
2891	AJNS-5-19-g004	is there perilesional oedema and mass effect present?	yes
2892	1757-1626-3-18-1	where does contrast enhanced ct abdomen show heterogeneous lesion?	in the head and uncinate process of pancreas
2893	sfq122fig1	what does ct abdomen show?	large volume ascites
2894	JCVJS-5-52-g002	what does magnetic resonance imaging cervical spine show?	collapse of c7 with large epidural abscess and posterior granulation tissue with significant cord compression
2895	kjo-22-263-g001	what shows the diffuse atrophy in the cerebellum?	brain mri
2896	HV-13-22-g004	what does the ct image demonstrate?	the generalized ascending aortic dilatation
2897	pone.0136042.g003	what was the shape of ossification defined as?	as the wide base type and narrow base type on ct axial imaging
2898	LJM-5-4862-g001	what does mri of spine show?	long segment of intramedullary spinal cord t2 abnormal subtle bright signal consistent myelitis
2899	OL-08-06-2741-g03	what does coronal gadolinium enhanced t1 weighted fat suppressed magnetic resonance image show at the pancreas head and uncinate process?	significant enhancement of the mass
2900	1752-1947-6-181-5	what do magnetic resonance images with contrast reveal?	no enhanced region
2901	rjv14003	what demonstrates interval resolution of pneumothoraces and persistent, diffuse numerous thin walled pulmonary cysts without cardiophrenic sparing?	ct chest
2902	1757-1626-0002-0000007143-003	what reveals a hypoattenuating lesion in the right hepatic lobe with peripheral enhanced thickened wall?	contrast enhanced ct
2903	cro-0007-0164-g02	what shows an abnormal soft tissue mass occupying the anorectal junction?	ct scan of the abdomen and pelvis
2904	PAMJ-21-251-g001	what shows thrombosis of the right ovarian vein?	spiral ct
2905	1757-1626-0002-0000008416-001	where does the ct scan demonstrate multiple cysts?	in the peritoneal cavity
2906	JPP-3-194-g001	what shows cortical venous thrombosis?	ct brain
2907	f1000research-4-6724-g0008	what does post operative ct image show with resolution in mass effect?	gross excision of lesion
2908	10.1177_2047981614552217-fig7	what does ct scan show?	favorable evolution of the eighth left rib lesion with ongoing centripetal reconstruction
2909	rjv03401	where does mri show lesion?	at tail of pancreas
2910	crg0003-0360-f02	where is the large cystic tube like structure extending into?	the pelvic space
2911	1758-3284-4-35-6	what do ct findings show?	metastases to the liver, spine, mediastinal lymph nodes, and abdominal subcutaneous tissue
2912	kjped-56-42-g001	what shows an incidental venous angioma throughout the left basal ganglia?	a contrast enhanced t1 weighted magnetic resonance imaging
2913	1757-1626-3-67-3	what does mri of the left thigh show?	a sinus tract from the proximal femur
2914	IJRI-23-64-g011	what reveals chronic tubercular renal affection mimicking a well circumscribed multi septated cystic renal mass?	ct
2915	IJRI-18-69-g003	what does coronal t2w fat suppressed mri show?	a hypointense wall and hyperintense internal contents
2916	1757-1626-0002-0000006787-002	where does ct head show oxycephaly with bone growth?	around an open fontanelle
2917	SNI-4-153-g003	what does axial magnetic resonance angiography of the brain show dilatation of?	of the vertebrobasilar artery and the internal carotid arteries
2918	crg0004-0330-f01	what shows multiple low density lesions on the spleen and liver?	a ct scan of the abdomen
2919	TJH-30-311-g1	what shows the thrombosis of the superiormesenteric vein?	ct
2920	PAMJ-09-29-g002	what does mri show?	actual extent of tumor
2921	JCDR-2-74-g003	where does mri show the dilation of rv and transmural fibrofatty replacement?	in the rv free wall
2922	jcu-20-60-g003	where does a large saccular lesion arise from?	the right coronary sinus of valsalva
2923	IJNM-27-95-g003	what does not show clear demarcation of tumor with thickened mucosa?	ct
2924	pghn-18-66-g004	what is attached at the umbilicus?	the intra-abdominal, fluid- and air-filled cystic structure
2925	kjae-59-S69-g002	what shows metallic material in lumbar spine area?	lumbar mri image in sagital view
2926	1757-1626-0002-0000007776-001	what does ct scan of the abdomen show?	an appendix mass with a small abscess and a linear opaque foreign body
2927	IJRI-23-313-g012	what is causing mediastinal displacement to the right?	heterogeneously enhancing mass lesion left hemithorax
2928	PAMJ-18-149-g002	what shows bone oedema of symphysis pubis and abdominal muscles after gadolinium injection?	the magnetic resonance imagery t1 of the pelvis
2929	1752-1947-3-65-1	what does the Preoperative CT scan show?	the gastric adenocarcinoma of the antrum
2930	1757-1626-0002-0000007836-002	what demonstrates unilocular subcapsular fluid filled collection in the right lobe of the liver?	abdominal ct
2931	1757-1626-2-9142-5	what shows proximal edema to the gall stone?	the bowel wall
2932	13044_2015_15_Fig1_HTML	what is the large fluid collection arising from?	left thyroid mass
2933	f1000research-2-1805-g0002	what reveals multiple cavitary and non cavitary lung nodules, suspicious for mycobacterial infection?	chest ct
2934	ATM-04-75-g008	what shows narrowing of the trachea following prolonged et placement?	a scout film from a ct scan
2935	1752-1947-1-73-3	what does abdominal ct demonstrate?	a calcified mass in duodenum
2936	IJPsy-55-386-g001	what does the ct scan brain image show?	bilateral basal ganglia calcification
2937	1755-8166-6-50-1	where does abdomino pelvic ct scan show tumor?	in the left medial thigh
2938	IJRI-20-109-g004	what does three dimensional volume rendered post processed ct scan show absence of?	the odontoid process
2939	jsls-7-2-173-g01	what shows a preperitoneal collection over the site of endoscopic hernioplasty?	ct scan of the abdomen
2940	omv05401	what shows hyperintensity at the level of c6 c7?	mri cervical spine
2941	1752-1947-5-483-4	what does ct scan demonstrate after second line palliative chemotherapy with carboplatin and docetaxel?	progression of disease
2942	JFMPC-3-443-g003	what does mri t2 weighted image show areas of?	of hyper intensity involving white matter
2943	1472-6882-14-114-2	where does brain mri show new enhanced lesion?	in the right frontoparietal lesion
2944	PAMJ-17-168-g002	what does postoperative sagittal cervical ct scan with bone windowing show?	complete resection of anterior osteophytes
2945	IJRI-22-317-g018	what shows paradoxical left middle turbinate?	coronal ct
2946	1752-1947-8-54-1	what shows muscle and subcutaneous oedema?	coronal t2 magnetic resonance imaging sequence of upper legs
2947	AJNS-7-151-g003	what does postoperative contrast enhanced ct scan show?	complete excision of tumor
2948	JOMFP-18-303-g002	what reveals a hyper dense mass extending into the infratemporal space?	3d ct
2949	1752-1947-2-318-1	what shows the giant lipoma underneath the right gluteus maximus?	magnetic resonance imaging
2950	1757-1626-1-49-2	what does a ct scan show?	a right adrenal mass
2951	LI-29-176-g002	what shows diverticular out pouchings and bronchomegaly?	ct
2952	OL-07-04-1049-g00	what does enhanced ct show?	a hypovascular tumor in the pancreatic body
2953	ccr30002-0088-f1	what demonstrates a heterogenously enhancing well defined mass in the left parietal lobe with surrounding edema?	contrast enhanced axial ct brain
2954	SNI-5-68-g001	where does magnetic resonance image of the brain show an enhancing lesion?	in the left frontal lobe
2955	12917_2015_393_Fig6_HTML	where is a laminar hyperintensity visible on?	t2w images on the border of the gray and white matter
2956	IJRI-18-60-g002	what shows heterogeneous enhancement of the lesion?	post contrast axial ct image
2957	1749-799X-5-47-2	where does ct scan demonstrate the lesion?	in the proximal tibia
2958	1757-1626-0002-0000006450-2	what shows haemoperitoneum and laceration of the spleen?	coronal section on ct abdomen
2959	JHRS-3-113-g001	what does mri picture show?	right uterine horn and rudimentary horn above with fetus in situ
2960	jkms-21-374-g004	what shows small and narrow airway of choanal space?	three dimensional ct image of choanal air airway
2961	f1000research-3-3450-g0001	what are calcifications within the pancreas shown by?	arrows in the ct abdomen
2962	40064_2015_1231_Fig2_HTML	what shows multiple stenotic and aneurysmatic tracts along the whole coronary artery tree?	heart mri
2963	IJRI-22-317-g004	what reveals the olfactory fossae are deeper?	coronal ct
2964	1752-1947-4-308-1	what does close up of an mri show?	enhancement along the right lateral ventricle
2965	AJNS-6-113-g003	what is being hypo to isointense?	solid cystic lesion, solid component
2966	IJRI-23-333-g003	what does coronal plain ct show?	right temporal exostosis along its entire length
2967	JCVJS-4-76-g003	what shows expanded spinal canal and postoperative changes after spinal cord biopsy?	postoperative sagittal ct spine
2968	13052_2015_195_Fig4_HTML	what does mri reveal?	only the right optic nerve was developing
2969	crg-0006-0131-g01	what is the uncinate process of the pancreas extended and fused to the dorsal surface of the pancreas body surrounding?	the portal vein
2970	AJNS-7-32-g005	what does immediate post operative contrast mri show?	adequate excision and no residual contrast enhancing regions
2971	1750-1172-5-3-2	who does lung ct scan show?	lymphangiectasies
2972	2186-3326-76-0203-g004	what does the CT after surgery show?	the trial femoral head in the quadrilateral space in the posterior inner wall of the right pelvis
2973	1757-1626-2-93-4	where does the ct of kidney show an area of non enhancement?	in posterior cortex of left kidney
2974	1752-1947-3-107-1	what does sagittal t2 restore magnetic resonance image demonstrate?	a posterior hyperintense lesion at the cranio cervical junction involving the caudal medulla and the upper cervical cord
2975	IJEM-16-501-g004	what shows atrophy pituitary glands with preserved infundibulum and hypothalamus?	mri brain
2976	crt-45-150-g002	what shows multiple enhancing masses distributed in the left pericardium?	chest ct
2977	JOMFP-19-92-g002	what does the mri stir image show?	hypointense areas suggestive of fat
2978	12957_2013_1864_Fig1_HTML	what do mri t2 cuts show?	an irregular isosignal wall thickening of the side wall of the right atrium
2979	JNRP-3-386-g001	what does the brain ct reveal?	the edematous regions at the inferior section of both parietal lobes
2980	ymj-52-1044-g001	what does coronal mri show?	a mass in the frontal sinus
2981	jadp-04-438-g03	where does pelvic mri reveal a locally advanced rectal cancer with multiple lymph nodes?	in the perirectal fascia
